0.0000	-1.497
0.0050	-1.497
0.0100	-1.481
0.0150	-1.481
0.0200	-1.465
0.0250	-1.465
0.0300	-1.465
0.0350	-1.449
0.0400	-1.449
0.0450	-1.449
0.0500	-1.435
0.0550	-1.435
0.0600	-1.419
0.0650	-1.419
0.0700	-1.419
0.0750	-1.403
0.0800	-1.403
0.0850	-1.403
0.0900	-1.387
0.0950	-1.387
0.1000	-1.387
0.1050	-1.371
0.1100	-1.371
0.1150	-1.371
0.1200	-1.371
0.1250	-1.357
0.1300	-1.357
0.1350	-1.341
0.1400	-1.325
0.1450	-1.325
0.1500	-1.325
0.1550	-1.325
0.1600	-1.325
0.1650	-1.325
0.1700	-1.293
0.1750	-1.279
0.1800	-1.279
0.1850	-1.279
0.1900	-1.279
0.1950	-1.263
0.2000	-1.247
0.2050	-1.231
0.2100	-1.215
0.2150	-1.215
0.2200	-1.215
0.2250	-1.231
0.2300	-1.263
0.2350	-1.293
0.2400	-1.293
0.2450	-1.247
0.2500	-1.169
0.2550	-1.091
0.2600	-1.060
0.2650	-1.075
0.2700	-1.091
0.2750	-1.091
0.2800	-1.075
0.2850	-1.060
0.2900	-1.060
0.2950	-1.107
0.3000	-1.137
0.3050	-1.137
0.3100	-1.153
0.3150	-1.123
0.3200	-1.060
0.3250	-0.997
0.3300	-0.935
0.3350	-0.889
0.3400	-0.982
0.3450	-1.215
0.3500	-1.497
0.3550	-1.637
0.3600	-1.527
0.3650	-1.201
0.3700	-0.920
0.3750	-1.013
0.3800	-1.435
0.3850	-1.777
0.3900	-1.699
0.3950	-1.045
0.4000	0.046
0.4050	0.967
0.4100	0.889
0.4150	-0.046
0.4200	-0.920
0.4250	-1.247
0.4300	-0.811
0.4350	-0.016
0.4400	0.422
0.4450	0.016
0.4500	-0.951
0.4550	-1.809
0.4600	-1.887
0.4650	-0.655
0.4700	0.997
0.4750	1.543
0.4800	0.514
0.4850	-1.123
0.4900	-2.261
0.4950	-2.432
0.5000	-1.621
0.5050	-0.733
0.5100	-0.997
0.5150	-2.868
0.5200	-5.035
0.5250	-5.645
0.5300	-3.648
0.5350	0.234
0.5400	3.492
0.5450	3.710
0.5500	0.640
0.5550	-3.134
0.5600	-5.191
0.5650	-4.178
0.5700	-0.733
0.5750	2.541
0.5800	2.852
0.5850	0.188
0.5900	-2.822
0.5950	-3.476
0.6000	-0.764
0.6050	3.196
0.6100	4.833
0.6150	3.352
0.6200	0.390
0.6250	-1.793
0.6300	-1.855
0.6350	0.748
0.6400	4.865
0.6450	7.484
0.6500	6.860
0.6550	4.022
0.6600	0.624
0.6650	-2.775
0.6700	-5.411
0.6750	-6.018
0.6800	-4.567
0.6850	-2.635
0.6900	-1.637
0.6950	-1.185
0.7000	-0.172
0.7050	1.107
0.7100	1.575
0.7150	0.655
0.7200	-0.094
0.7250	0.717
0.7300	2.884
0.7350	5.551
0.7400	7.530
0.7450	7.733
0.7500	4.801
0.7550	-0.904
0.7600	-6.454
0.7650	-7.140
0.7700	-1.715
0.7750	5.021
0.7800	6.798
0.7850	4.147
0.7900	0.062
0.7950	-2.682
0.8000	-2.760
0.8050	-2.151
0.8100	-2.728
0.8150	-3.368
0.8200	-2.978
0.8250	-2.401
0.8300	-2.838
0.8350	-4.739
0.8400	-7.983
0.8450	-8.981
0.8500	-5.301
0.8550	-0.390
0.8600	1.091
0.8650	0.156
0.8700	-0.280
0.8750	1.325
0.8800	3.836
0.8850	6.174
0.8900	8.871
0.8950	12.753
0.9000	14.484
0.9050	11.817
0.9100	5.395
0.9150	-2.121
0.9200	-6.688
0.9250	-6.782
0.9300	-2.277
0.9350	6.766
0.9400	18.927
0.9450	27.924
0.9500	28.313
0.9550	21.999
0.9600	14.078
0.9650	8.357
0.9700	6.268
0.9750	7.360
0.9800	8.841
0.9850	6.610
0.9900	-1.075
0.9950	-10.274
1.0000	-15.091
1.0050	-15.887
1.0100	-15.857
1.0150	-13.798
1.0200	-9.822
1.0250	-6.018
1.0300	-6.314
1.0350	-9.121
1.0400	-10.258
1.0450	-11.569
1.0500	-17.026
1.0550	-23.978
1.0600	-24.228
1.0650	-10.400
1.0700	13.736
1.0750	34.628
1.0800	33.582
1.0850	14.671
1.0900	-2.089
1.0950	-5.753
1.1000	6.704
1.1050	28.313
1.1100	42.751
1.1150	39.725
1.1200	25.147
1.1250	11.241
1.1300	3.632
1.1350	5.878
1.1400	20.752
1.1450	38.572
1.1500	41.784
1.1550	22.841
1.1600	-3.228
1.1650	-18.507
1.1700	-18.413
1.1750	-4.147
1.1800	6.922
1.1850	2.167
1.1900	-12.925
1.1950	-25.133
1.2000	-26.629
1.2050	-16.027
1.2100	0.826
1.2150	10.102
1.2200	4.100
1.2250	-12.379
1.2300	-28.703
1.2350	-32.383
1.2400	-16.090
1.2450	10.945
1.2500	29.015
1.2550	30.184
1.2600	18.319
1.2650	3.586
1.2700	-1.949
1.2750	5.129
1.2800	15.185
1.2850	18.865
1.2900	10.602
1.2950	-10.384
1.3000	-31.899
1.3050	-42.859
1.3100	-34.144
1.3150	-7.655
1.3200	19.145
1.3250	27.034
1.3300	14.048
1.3350	-5.145
1.3400	-16.027
1.3450	-11.569
1.3500	8.091
1.3550	31.447
1.3600	40.380
1.3650	30.682
1.3700	14.843
1.3750	3.774
1.3800	5.581
1.3850	20.596
1.3900	33.131
1.3950	28.422
1.4000	8.763
1.4050	-12.722
1.4100	-15.403
1.4150	7.266
1.4200	37.044
1.4250	42.157
1.4300	22.483
1.4350	1.949
1.4400	-3.228
1.4450	9.261
1.4500	34.098
1.4550	55.504
1.4600	53.757
1.4650	27.004
1.4700	-4.272
1.4750	-22.779
1.4800	-28.655
1.4850	-24.212
1.4900	-11.693
1.4950	-4.241
1.5000	-9.542
1.5050	-20.564
1.5100	-27.174
1.5150	-19.209
1.5200	3.212
1.5250	24.212
1.5300	24.212
1.5350	1.419
1.5400	-28.017
1.5450	-46.991
1.5500	-47.552
1.5550	-27.814
1.5600	1.137
1.5650	21.765
1.5700	28.967
1.5750	29.841
1.5800	28.499
1.5850	27.112
1.5900	28.453
1.5950	31.400
1.6000	37.590
1.6050	51.652
1.6100	71.734
1.6150	78.188
1.6200	59.183
1.6250	26.380
1.6300	-0.748
1.6350	-9.572
1.6400	1.107
1.6450	26.676
1.6500	49.767
1.6550	50.421
1.6600	17.400
1.6650	-31.993
1.6700	-71.234
1.6750	-84.067
1.6800	-61.366
1.6850	-15.201
1.6900	27.424
1.6950	54.770
1.7000	60.025
1.7050	47.038
1.7100	24.712
1.7150	4.459
1.7200	-4.739
1.7250	-8.435
1.7300	-18.459
1.7350	-38.307
1.7400	-56.533
1.7450	-58.186
1.7500	-42.609
1.7550	-20.034
1.7600	3.726
1.7650	29.841
1.7700	59.931
1.7750	87.107
1.7800	96.586
1.7850	83.223
1.7900	52.837
1.7950	18.351
1.8000	-11.101
1.8050	-22.263
1.8100	12.457
1.8150	75.008
1.8200	102.868
1.8250	61.334
1.8300	-23.994
1.8350	-93.140
1.8400	-123.122
1.8450	-102.588
1.8500	-46.819
1.8550	10.664
1.8600	57.281
1.8650	73.511
1.8700	42.813
1.8750	-11.132
1.8800	-48.472
1.8850	-58.434
1.8900	-41.799
1.8950	-2.650
1.9000	37.060
1.9050	62.877
1.9100	71.624
1.9150	62.286
1.9200	41.488
1.9250	25.553
1.9300	29.669
1.9350	49.797
1.9400	59.291
1.9450	24.914
1.9500	-47.442
1.9550	-109.168
1.9600	-123.028
1.9650	-60.041
1.9700	36.405
1.9750	92.594
1.9800	56.657
1.9850	-44.372
1.9900	-131.243
1.9950	-159.900
2.0000	-120.767
2.0050	-41.830
2.0100	16.230
2.0150	22.015
