0.0000	-1.834
0.0050	-1.883
0.0100	-1.909
0.0150	-1.961
0.0200	-1.985
0.0250	-2.036
0.0300	-2.036
0.0350	-2.062
0.0400	-2.062
0.0450	-2.112
0.0500	-2.112
0.0550	-2.190
0.0600	-2.216
0.0650	-2.291
0.0700	-2.265
0.0750	-2.239
0.0800	-2.138
0.0850	-2.112
0.0900	-2.112
0.0950	-2.164
0.1000	-2.190
0.1050	-2.216
0.1100	-2.164
0.1150	-2.138
0.1200	-2.112
0.1250	-2.190
0.1300	-2.216
0.1350	-2.216
0.1400	-2.088
0.1450	-1.909
0.1500	-1.782
0.1550	-1.834
0.1600	-2.036
0.1650	-2.366
0.1700	-2.774
0.1750	-3.182
0.1800	-3.309
0.1850	-3.257
0.1900	-3.208
0.1950	-3.107
0.2000	-3.029
0.2050	-2.953
0.2100	-2.725
0.2150	-2.444
0.2200	-2.239
0.2250	-2.010
0.2300	-1.603
0.2350	-1.197
0.2400	-1.146
0.2450	-1.475
0.2500	-1.834
0.2550	-2.036
0.2600	-2.062
0.2650	-2.036
0.2700	-1.909
0.2750	-1.808
0.2800	-1.808
0.2850	-2.138
0.2900	-2.852
0.2950	-3.766
0.3000	-4.021
0.3050	-3.818
0.3100	-3.717
0.3150	-4.021
0.3200	-4.709
0.3250	-5.600
0.3300	-6.034
0.3350	-6.161
0.3400	-6.008
0.3450	-5.779
0.3500	-5.754
0.3550	-6.289
0.3600	-6.593
0.3650	-6.821
0.3700	-6.974
0.3750	-7.154
0.3800	-7.330
0.3850	-7.483
0.3900	-7.307
0.3950	-6.772
0.4000	-5.930
0.4050	-5.626
0.4100	-5.525
0.4150	-6.211
0.4200	-6.899
0.4250	-6.211
0.4300	-4.889
0.4350	-4.507
0.4400	-4.455
0.4450	-3.665
0.4500	-2.343
0.4550	-1.603
0.4600	-0.943
0.4650	-0.203
0.4700	0.330
0.4750	-0.255
0.4800	-0.662
0.4850	-1.426
0.4900	-3.156
0.4950	-5.600
0.5000	-7.052
0.5050	-6.847
0.5100	-7.637
0.5150	-9.546
0.5200	-11.073
0.5250	-11.201
0.5300	-9.598
0.5350	-6.948
0.5400	-4.811
0.5450	-3.665
0.5500	-2.774
0.5550	-2.875
0.5600	-2.927
0.5650	-1.756
0.5700	-1.171
0.5750	-1.501
0.5800	-2.418
0.5850	-3.616
0.5900	-3.488
0.5950	-3.639
0.6000	-2.621
0.6050	-1.094
0.6100	0.229
0.6150	0.917
0.6200	-0.281
0.6250	-3.257
0.6300	-5.473
0.6350	-7.943
0.6400	-8.348
0.6450	-6.798
0.6500	-6.083
0.6550	-8.884
0.6600	-11.811
0.6650	-12.447
0.6700	-13.847
0.6750	-13.975
0.6800	-11.556
0.6850	-9.928
0.6900	-9.954
0.6950	-11.252
0.7000	-12.881
0.7050	-12.728
0.7100	-10.767
0.7150	-6.873
0.7200	-0.712
0.7250	5.320
0.7300	10.208
0.7350	12.447
0.7400	11.252
0.7450	10.793
0.7500	10.920
0.7550	10.258
0.7600	7.663
0.7650	2.621
0.7700	-1.782
0.7750	0.712
0.7800	4.125
0.7850	2.265
0.7900	-1.044
0.7950	-4.481
0.8000	-6.618
0.8050	-10.871
0.8100	-13.185
0.8150	-12.676
0.8200	-12.091
0.8250	-11.684
0.8300	-12.040
0.8350	-13.720
0.8400	-16.546
0.8450	-18.531
0.8500	-16.138
0.8550	-13.312
0.8600	-9.291
0.8650	-3.743
0.8700	-0.561
0.8750	0.179
0.8800	-0.790
0.8850	-2.598
0.8900	-3.818
0.8950	-2.112
0.9000	-2.010
0.9050	-4.200
0.9100	-6.798
0.9150	-8.935
0.9200	-10.081
0.9250	-10.362
0.9300	-12.245
0.9350	-8.707
0.9400	0.179
0.9450	7.993
0.9500	9.546
0.9550	7.967
0.9600	10.029
0.9650	12.091
0.9700	11.403
0.9750	10.616
0.9800	5.754
0.9850	1.527
0.9900	0.356
0.9950	5.421
1.0000	13.058
1.0050	17.411
1.0100	20.798
1.0150	22.019
1.0200	16.216
1.0250	7.689
1.0300	1.883
1.0350	-3.107
1.0400	-6.899
1.0450	-10.130
1.0500	-13.084
1.0550	-15.707
1.0600	-18.785
1.0650	-20.671
1.0700	-11.099
1.0750	0.026
1.0800	7.917
1.0850	12.728
1.0900	9.419
1.0950	-4.990
1.1000	-17.744
1.1050	-20.339
1.1100	-21.993
1.1150	-23.217
1.1200	-20.822
1.1250	-16.801
1.1300	-15.834
1.1350	-19.780
1.1400	-28.331
1.1450	-37.750
1.1500	-40.882
1.1550	-36.477
1.1600	-23.648
1.1650	-8.198
1.1700	-4.353
1.1750	-13.517
1.1800	-24.362
1.1850	-34.799
1.1900	-37.319
1.1950	-35.511
1.2000	-35.204
1.2050	-41.950
1.2100	-48.823
1.2150	-47.067
1.2200	-30.064
1.2250	-18.531
1.2300	-10.665
1.2350	-3.717
1.2400	-1.834
1.2450	6.057
1.2500	26.271
1.2550	46.838
1.2600	57.987
1.2650	60.431
1.2700	55.418
1.2750	45.768
1.2800	38.082
1.2850	36.222
1.2900	37.064
1.2950	36.757
1.3000	31.336
1.3050	18.684
1.3100	2.901
1.3150	-13.034
1.3200	-23.089
1.3250	-29.274
1.3300	-34.163
1.3350	-40.449
1.3400	-36.376
1.3450	-18.403
1.3500	2.748
1.3550	11.302
1.3600	16.318
1.3650	28.892
1.3700	30.292
1.3750	25.456
1.3800	25.913
1.3850	37.038
1.3900	50.046
1.3950	59.974
1.4000	79.601
1.4050	99.176
1.4100	108.135
1.4150	98.514
1.4200	83.775
1.4250	77.614
1.4300	75.933
1.4350	74.764
1.4400	69.188
1.4450	56.995
1.4500	41.545
1.4550	16.266
1.4600	-15.453
1.4650	-38.158
1.4700	-43.503
1.4750	-38.030
1.4800	-34.163
1.4850	-39.329
1.4900	-43.810
1.4950	-42.563
1.5000	-38.667
1.5050	-15.757
1.5100	14.738
1.5150	28.892
1.5200	28.866
1.5250	32.890
1.5300	39.355
1.5350	56.003
1.5400	76.775
1.5450	91.360
1.5500	98.311
1.5550	94.134
1.5600	92.685
1.5650	92.786
1.5700	87.388
1.5750	70.437
1.5800	41.137
1.5850	12.447
1.5900	-9.494
1.5950	-17.744
1.6000	-12.143
1.6050	1.374
1.6100	10.894
1.6150	4.912
1.6200	-12.473
1.6250	-26.856
1.6300	-35.155
1.6350	-34.874
1.6400	-34.085
1.6450	-27.313
1.6500	-22.453
1.6550	-20.848
1.6600	-17.590
1.6650	-12.117
1.6700	-4.863
1.6750	-2.343
1.6800	7.307
1.6850	14.102
1.6900	15.019
1.6950	11.047
1.7000	-3.208
1.7050	-23.011
1.7100	-28.968
1.7150	-22.453
1.7200	-19.193
1.7250	-24.617
1.7300	-42.563
1.7350	-68.120
1.7400	-86.116
1.7450	-97.571
1.7500	-97.825
1.7550	-85.456
1.7600	-70.741
1.7650	-65.878
1.7700	-68.424
1.7750	-71.912
1.7800	-69.037
1.7850	-51.140
1.7900	-40.677
1.7950	-39.939
1.8000	-29.173
1.8050	10.411
1.8100	57.073
1.8150	85.684
1.8200	97.012
1.8250	96.451
1.8300	99.888
1.8350	97.675
1.8400	97.012
1.8450	100.576
1.8500	98.869
1.8550	101.059
1.8600	94.007
1.8650	87.669
1.8700	94.796
1.8750	103.402
1.8800	111.013
1.8850	96.758
1.8900	60.533
1.8950	19.320
1.9000	-9.138
1.9050	-18.227
1.9100	-17.692
1.9150	-14.585
1.9200	-17.336
1.9250	-32.126
1.9300	-59.364
1.9350	-84.412
1.9400	-103.376
1.9450	-105.693
1.9500	-97.675
1.9550	-88.459
1.9600	-68.094
1.9650	-49.841
1.9700	-31.999
1.9750	-0.561
1.9800	17.616
1.9850	16.928
1.9900	8.528
1.9950	4.481
2.0000	0.229
2.0050	-1.935
2.0100	-12.499
2.0150	-14.102
2.0200	-3.081
2.0250	15.629
2.0300	29.936
2.0350	32.175
2.0400	24.973
2.0450	12.676
2.0500	6.312
2.0550	9.265
2.0600	3.870
2.0650	-7.076
2.0700	-32.381
2.0750	-47.909
2.0800	-44.802
2.0850	-42.129
2.0900	-59.795
2.0950	-85.074
2.1000	-86.116
2.1050	-79.601
2.1100	-72.676
2.1150	-55.493
2.1200	-22.401
2.1250	20.211
2.1300	61.146
2.1350	111.930
2.1400	161.109
2.1450	215.329
2.1500	264.942
2.1550	294.216
2.1600	286.683
2.1650	228.922
2.1700	140.186
2.1750	49.613
2.1800	-32.175
2.1850	-100.984
2.1900	-161.846
2.1950	-200.643
2.2000	-210.620
2.2050	-173.990
2.2100	-93.422
2.2150	24.513
2.2200	173.047
2.2250	261.048
2.2300	256.822
2.2350	186.616
2.2400	72.523
2.2450	-39.636
2.2500	-141.253
2.2550	-251.809
2.2600	-338.026
2.2650	-373.715
2.2700	-368.445
2.2750	-314.378
2.2800	-243.432
2.2850	-209.448
2.2900	-195.754
2.2950	-171.901
2.3000	-146.677
2.3050	-126.208
2.3100	-101.771
2.3150	-82.528
2.3200	-66.491
2.3250	-49.257
2.3300	-27.264
2.3350	-6.289
2.3400	22.985
2.3450	32.711
2.3500	14.229
2.3550	-15.884
2.3600	-30.012
2.3650	-30.446
2.3700	-28.918
2.3750	-52.387
2.3800	-102.942
2.3850	-187.964
2.3900	-288.158
2.3950	-378.043
2.4000	-407.190
2.4050	-376.160
2.4100	-302.821
2.4150	-215.127
2.4200	-148.840
2.4250	-106.506
2.4300	-64.605
2.4350	-12.193
2.4400	57.732
2.4450	150.825
2.4500	248.855
2.4550	300.123
2.4600	278.358
2.4650	205.173
2.4700	103.477
2.4750	-3.488
2.4800	-87.084
2.4850	-136.442
2.4900	-129.749
2.4950	-54.909
2.5000	37.368
2.5050	106.252
2.5100	146.090
2.5150	129.240
2.5200	71.964
2.5250	6.338
2.5300	-68.603
2.5350	-161.389
2.5400	-266.828
